Invoice,CustomerID,Country,InvoiceDateOnly,Revenue,Quantity
490503,14548.0,United Kingdom,2009-12-06,498.02,207
490504,15311.0,United Kingdom,2009-12-06,385.97,94
490505,14548.0,United Kingdom,2009-12-06,98.16,34
490506,17916.0,United Kingdom,2009-12-06,25.46,47
490508,17850.0,United Kingdom,2009-12-06,450.84000000000003,130
490511,13319.0,United Kingdom,2009-12-06,626.6,208
490512,14606.0,United Kingdom,2009-12-06,235.13,85
490514,16773.0,United Kingdom,2009-12-06,137.75,47
490515,15479.0,United Kingdom,2009-12-06,147.4,38
490516,17850.0,United Kingdom,2009-12-06,504.54,146
490518,15822.0,United Kingdom,2009-12-06,474.32,290
490519,13890.0,United Kingdom,2009-12-06,213.65,89
490521,13211.0,United Kingdom,2009-12-06,235.84,102
490522,15641.0,United Kingdom,2009-12-06,150.4,56
490524,14123.0,United Kingdom,2009-12-06,436.18,234
490525,13019.0,United Kingdom,2009-12-06,255.00000000000003,92
490526,17858.0,United Kingdom,2009-12-06,533.97,315
490527,14940.0,United Kingdom,2009-12-06,182.01,105
490528,16686.0,United Kingdom,2009-12-06,115.05,49
490529,16686.0,United Kingdom,2009-12-06,48.89,28
490530,15691.0,United Kingdom,2009-12-06,161.8,56
490531,16436.0,United Kingdom,2009-12-06,166.95,95
490533,17610.0,United Kingdom,2009-12-06,368.15000000000003,229
490534,17530.0,United Kingdom,2009-12-06,245.63,120
490535,17850.0,United Kingdom,2009-12-07,560.58,182
490536,13491.0,United Kingdom,2009-12-07,221.9,78
490537,14003.0,United Kingdom,2009-12-07,209.41,149
490538,17850.0,United Kingdom,2009-12-07,504.54,146
490539,12839.0,United Kingdom,2009-12-07,346.0,188
490542,14911.0,EIRE,2009-12-07,716.35,120
490545,17557.0,United Kingdom,2009-12-07,34.0,4
490547,14738.0,United Kingdom,2009-12-07,311.2,88
490548,17850.0,United Kingdom,2009-12-07,504.54,146
490557,16124.0,United Kingdom,2009-12-07,463.0,318
490561,15260.0,United Kingdom,2009-12-07,41.300000000000004,14
490563,12471.0,Germany,2009-12-07,808.12,372
490564,12471.0,Germany,2009-12-07,367.9,132
490569,17739.0,United Kingdom,2009-12-07,411.20000000000005,122
490577,16556.0,United Kingdom,2009-12-07,187.19,112
490603,14695.0,United Kingdom,2009-12-07,274.54,145
490604,14828.0,United Kingdom,2009-12-07,682.4,612
490605,15115.0,United Kingdom,2009-12-07,191.74,88
490606,17850.0,United Kingdom,2009-12-07,426.0,98
490607,13693.0,United Kingdom,2009-12-07,173.54999999999998,71
490608,14955.0,United Kingdom,2009-12-07,163.77,74
490609,14037.0,United Kingdom,2009-12-07,218.33,166
490610,18077.0,United Kingdom,2009-12-07,211.62,150
490611,13905.0,United Kingdom,2009-12-07,312.65,135
490612,17508.0,Greece,2009-12-07,610.95,441
490613,16768.0,United Kingdom,2009-12-07,224.98,96
490616,13984.0,United Kingdom,2009-12-07,214.79999999999998,128
490618,13984.0,United Kingdom,2009-12-07,44.7,22
490625,14543.0,United Kingdom,2009-12-07,339.8,84
490636,13564.0,United Kingdom,2009-12-07,425.09000000000003,164
490637,13495.0,United Kingdom,2009-12-07,452.15999999999997,236
490638,13190.0,United Kingdom,2009-12-07,147.1,58
490640,14408.0,United Kingdom,2009-12-07,321.00000000000006,156
490641,17707.0,United Kingdom,2009-12-07,51.0,60
490642,15358.0,United Kingdom,2009-12-07,446.4,315
490653,17044.0,United Kingdom,2009-12-07,990.48,396
490657,14471.0,United Kingdom,2009-12-07,208.82999999999998,119
490659,17850.0,United Kingdom,2009-12-07,380.84000000000003,112
490665,17436.0,United Kingdom,2009-12-07,76.5,30
490667,13234.0,United Kingdom,2009-12-07,228.4,118
490668,16525.0,United Kingdom,2009-12-07,312.33000000000004,199
490669,15716.0,United Kingdom,2009-12-07,214.17000000000002,68
490670,14574.0,United Kingdom,2009-12-07,143.70000000000002,63
490671,16684.0,United Kingdom,2009-12-07,488.16,144
490672,16684.0,United Kingdom,2009-12-07,660.96,504
490673,14540.0,United Kingdom,2009-12-07,156.5,62
490674,14307.0,United Kingdom,2009-12-07,242.1,106
490675,14695.0,United Kingdom,2009-12-07,637.14,206
490676,17850.0,United Kingdom,2009-12-07,451.44,122
490677,18219.0,United Kingdom,2009-12-07,151.72,100
490678,12747.0,United Kingdom,2009-12-07,380.65000000000003,93
490679,18162.0,United Kingdom,2009-12-07,371.51,332
490680,17441.0,United Kingdom,2009-12-07,293.35,245
490681,17988.0,United Kingdom,2009-12-07,164.75,65
490682,12600.0,Germany,2009-12-07,285.9,68
490683,17865.0,United Kingdom,2009-12-07,413.00000000000006,304
490684,12523.0,France,2009-12-07,74.56,62
490685,13206.0,United Kingdom,2009-12-07,1028.07,996
490686,14512.0,United Kingdom,2009-12-07,153.28,106
490687,14911.0,EIRE,2009-12-07,924.95,325
490689,17865.0,United Kingdom,2009-12-07,307.90999999999997,133
490690,16353.0,United Kingdom,2009-12-07,207.9,58
490691,16353.0,United Kingdom,2009-12-07,306.0,72
490692,16018.0,United Kingdom,2009-12-07,195.78,203
490693,14670.0,United Kingdom,2009-12-07,190.47,97
490694,13089.0,United Kingdom,2009-12-07,1244.3200000000002,408
490695,14590.0,United Kingdom,2009-12-07,108.4,40
490697,17850.0,United Kingdom,2009-12-07,378.84000000000003,112
490703,13070.0,United Kingdom,2009-12-07,154.2,76
490704,17457.0,United Kingdom,2009-12-07,355.38,90
490705,12913.0,United Kingdom,2009-12-07,204.0,80
490706,17865.0,United Kingdom,2009-12-07,1086.53,330
490707,17865.0,United Kingdom,2009-12-07,45.9,70
490708,15421.0,United Kingdom,2009-12-07,241.05,95
490709,17884.0,United Kingdom,2009-12-07,188.89000000000001,112
490710,17990.0,United Kingdom,2009-12-07,332.70000000000005,84
490711,17841.0,United Kingdom,2009-12-07,448.96,148
490712,13148.0,United Kingdom,2009-12-07,331.40000000000003,100
490714,17841.0,United Kingdom,2009-12-07,4.95,1
490717,17364.0,United Kingdom,2009-12-07,449.95,209
490718,12443.0,Norway,2009-12-07,485.31,182
490719,13042.0,United Kingdom,2009-12-07,665.15,441
490720,15694.0,United Kingdom,2009-12-07,357.87,85
490722,16717.0,United Kingdom,2009-12-07,386.39,217
490724,13767.0,United Kingdom,2009-12-07,716.04,306
490725,13694.0,United Kingdom,2009-12-07,343.44,308
490726,13694.0,United Kingdom,2009-12-07,561.5999999999999,288
490727,17231.0,United Kingdom,2009-12-07,285.35,146
490728,16702.0,United Kingdom,2009-12-07,221.52,198
490733,12540.0,Spain,2009-12-07,412.6,71
490734,13267.0,United Kingdom,2009-12-07,306.55,105
490737,17270.0,United Kingdom,2009-12-07,389.62,264
490738,16436.0,United Kingdom,2009-12-07,25.5,10
490747,13393.0,United Kingdom,2009-12-07,8.92,3
490749,14113.0,United Kingdom,2009-12-08,580.6400000000001,268
490750,15369.0,United Kingdom,2009-12-08,312.96,192
490751,12358.0,Austria,2009-12-08,1429.83,309
490752,18259.0,United Kingdom,2009-12-08,356.40000000000003,96
490753,17047.0,United Kingdom,2009-12-08,322.65,215
490754,14136.0,United Kingdom,2009-12-08,302.78000000000003,138
490755,16735.0,United Kingdom,2009-12-08,338.34000000000003,216
490757,14215.0,United Kingdom,2009-12-08,425.59000000000003,221
490759,15971.0,United Kingdom,2009-12-08,182.88,48
490760,14295.0,United Kingdom,2009-12-08,10.0,1
490761,13382.0,United Kingdom,2009-12-08,255.04,123
490762,13025.0,United Kingdom,2009-12-08,323.39,241
490763,16013.0,United Kingdom,2009-12-08,1019.9999999999999,400
490764,14558.0,United Kingdom,2009-12-08,306.45,107
490767,18002.0,United Kingdom,2009-12-08,44.32,22
490769,16013.0,United Kingdom,2009-12-08,221.0,180
490770,17854.0,United Kingdom,2009-12-08,135.94,65
490782,15079.0,United Kingdom,2009-12-08,707.93,255
490785,16029.0,United Kingdom,2009-12-08,2590.7999999999997,984
490786,15079.0,United Kingdom,2009-12-08,30.599999999999998,36
490789,18271.0,United Kingdom,2009-12-08,192.54999999999998,89
490796,14290.0,United Kingdom,2009-12-08,870.63,273
490797,17268.0,United Kingdom,2009-12-08,155.7,90
490800,14735.0,United Kingdom,2009-12-08,7.800000000000001,12
490801,16029.0,United Kingdom,2009-12-08,660.0,400
490802,17067.0,United Kingdom,2009-12-08,19.5,10
490803,17067.0,United Kingdom,2009-12-08,207.32,148
490804,16560.0,United Kingdom,2009-12-08,487.09000000000003,319
490805,14861.0,United Kingdom,2009-12-08,215.0,94
490806,13485.0,United Kingdom,2009-12-08,39.400000000000006,13
490808,17371.0,United Kingdom,2009-12-08,134.04,91
490809,13408.0,United Kingdom,2009-12-08,159.0,48
490810,13408.0,United Kingdom,2009-12-08,259.92,128
490811,18145.0,United Kingdom,2009-12-08,309.7,246
490817,15311.0,United Kingdom,2009-12-08,1806.19,762
490823,14841.0,United Kingdom,2009-12-08,304.8,288
490834,16400.0,United Kingdom,2009-12-08,559.98,324
490836,17988.0,United Kingdom,2009-12-08,2.9,2
490838,17371.0,United Kingdom,2009-12-08,20.25,3
490846,17155.0,United Kingdom,2009-12-08,129.3,272
490847,15093.0,United Kingdom,2009-12-08,249.64,371
490851,13643.0,United Kingdom,2009-12-08,311.8,90
490855,13777.0,United Kingdom,2009-12-08,363.6,216
490863,17852.0,United Kingdom,2009-12-08,88.05,59
490871,15456.0,United Kingdom,2009-12-08,211.41,315
490881,16210.0,United Kingdom,2009-12-08,10.0,1
490893,13571.0,United Kingdom,2009-12-08,111.24000000000001,76
490899,16732.0,United Kingdom,2009-12-08,792.84,473
490905,16940.0,United Kingdom,2009-12-08,656.85,461
490917,15162.0,United Kingdom,2009-12-08,312.9,74
490920,18203.0,United Kingdom,2009-12-08,109.08,22
490921,16163.0,United Kingdom,2009-12-08,42.300000000000004,12
490922,14494.0,United Kingdom,2009-12-08,114.3,30
490924,17978.0,United Kingdom,2009-12-08,123.1,91
490925,13078.0,United Kingdom,2009-12-08,648.5,277
490926,15031.0,United Kingdom,2009-12-08,249.17,121
490927,17230.0,United Kingdom,2009-12-08,304.20000000000005,84
490928,14085.0,United Kingdom,2009-12-08,404.44,145
490930,13410.0,United Kingdom,2009-12-08,81.12,48
490932,14085.0,United Kingdom,2009-12-08,12.4,8
490933,14063.0,United Kingdom,2009-12-08,2452.56,888
490936,12785.0,Portugal,2009-12-08,366.9,172
490937,13081.0,United Kingdom,2009-12-08,2285.58,1376
490938,14605.0,United Kingdom,2009-12-08,207.65,132
490940,14605.0,United Kingdom,2009-12-08,0.95,1
490941,14527.0,United Kingdom,2009-12-08,628.62,188
490944,14285.0,United Kingdom,2009-12-08,151.2,48
490945,16892.0,United Kingdom,2009-12-08,97.55,21
490948,16805.0,United Kingdom,2009-12-08,15.0,1
490953,13204.0,United Kingdom,2009-12-08,966.6600000000001,428
490954,15924.0,United Kingdom,2009-12-08,102.82,103
490956,15413.0,United Kingdom,2009-12-08,2442.7200000000003,1392
490957,15823.0,United Kingdom,2009-12-08,3796.37,1749
490958,13576.0,United Kingdom,2009-12-08,328.8,120
490959,12682.0,France,2009-12-08,507.9,138
490961,14108.0,United Kingdom,2009-12-08,194.75,161
490962,15061.0,United Kingdom,2009-12-08,683.14,430
490964,14646.0,Netherlands,2009-12-08,104.15,51
490966,17178.0,United Kingdom,2009-12-08,432.96,100
490968,13798.0,United Kingdom,2009-12-08,484.0,276
490971,18275.0,United Kingdom,2009-12-08,372.64,224
490972,14911.0,EIRE,2009-12-08,728.0500000000001,413
490978,17329.0,United Kingdom,2009-12-08,193.08,140
490981,13855.0,United Kingdom,2009-12-08,313.45,103
490982,17329.0,United Kingdom,2009-12-08,8.82,4
490984,15298.0,United Kingdom,2009-12-08,303.45,162
490989,15674.0,United Kingdom,2009-12-08,462.46,282
490990,14606.0,United Kingdom,2009-12-08,263.4,102
490992,14679.0,United Kingdom,2009-12-08,438.74,168
490998,16253.0,United Kingdom,2009-12-08,379.13,232
490999,13883.0,United Kingdom,2009-12-08,24.65,2
491006,13557.0,United Kingdom,2009-12-08,272.5,130
491007,16204.0,United Kingdom,2009-12-08,213.27,226
491008,15633.0,United Kingdom,2009-12-08,191.89000000000001,87
491009,15203.0,United Kingdom,2009-12-08,255.68,208
491010,15194.0,United Kingdom,2009-12-08,318.0,320
491011,16210.0,United Kingdom,2009-12-08,389.99,213
491014,13136.0,United Kingdom,2009-12-08,549.09,285
491024,17157.0,United Kingdom,2009-12-08,383.04,144
491025,17157.0,United Kingdom,2009-12-08,325.44,96
491026,15181.0,United Kingdom,2009-12-08,162.72,48
491033,17188.0,United Kingdom,2009-12-08,328.02000000000004,174
491034,13491.0,United Kingdom,2009-12-09,305.5,122
491035,13455.0,United Kingdom,2009-12-09,295.35,81
491038,13097.0,United Kingdom,2009-12-09,528.9,172
491039,15291.0,United Kingdom,2009-12-09,301.0,60
491044,13114.0,United Kingdom,2009-12-09,234.38,74
491045,12747.0,United Kingdom,2009-12-09,303.2,64
491048,13768.0,United Kingdom,2009-12-09,519.42,262
491049,14135.0,United Kingdom,2009-12-09,748.9,678
491050,12712.0,Germany,2009-12-09,333.8,196
491051,14291.0,United Kingdom,2009-12-09,408.51,261
491054,13202.0,United Kingdom,2009-12-09,320.2,108
491055,14732.0,United Kingdom,2009-12-09,219.55,65
491056,17428.0,United Kingdom,2009-12-09,1007.74,358
491057,14239.0,United Kingdom,2009-12-09,77.8,28
491058,16945.0,United Kingdom,2009-12-09,307.95,193
491059,12487.0,Sweden,2009-12-09,285.29999999999995,174
491060,17929.0,United Kingdom,2009-12-09,392.40000000000003,72
491061,13672.0,United Kingdom,2009-12-09,233.53000000000003,81
491062,12948.0,United Kingdom,2009-12-09,124.0,80
491063,16771.0,United Kingdom,2009-12-09,203.3,46
491064,16782.0,United Kingdom,2009-12-09,181.45,66
491067,18051.0,United Kingdom,2009-12-09,333.3,338
491068,15768.0,United Kingdom,2009-12-09,700.4,267
491069,12921.0,United Kingdom,2009-12-09,521.0500000000001,418
491070,16912.0,United Kingdom,2009-12-09,383.8,68
491071,12924.0,United Kingdom,2009-12-09,194.10000000000002,106
491072,12924.0,United Kingdom,2009-12-09,15.45,5
491073,15403.0,United Kingdom,2009-12-09,95.75999999999999,324
491074,14173.0,United Kingdom,2009-12-09,23.6,8
491075,14211.0,United Kingdom,2009-12-09,187.8,112
491077,14593.0,United Kingdom,2009-12-09,418.05,162
491078,16802.0,United Kingdom,2009-12-09,259.11,137
491079,14295.0,United Kingdom,2009-12-09,588.85,171
491081,15302.0,United Kingdom,2009-12-09,308.0,102
491082,16709.0,United Kingdom,2009-12-09,1248.3,533
491083,17954.0,United Kingdom,2009-12-09,322.98,150
491085,13727.0,United Kingdom,2009-12-09,130.6,12
491086,15911.0,United Kingdom,2009-12-09,267.26,143
491089,14990.0,United Kingdom,2009-12-09,200.23999999999998,64
491090,13141.0,United Kingdom,2009-12-09,351.45,123
491091,16705.0,United Kingdom,2009-12-09,3249.32,1544
491092,13680.0,United Kingdom,2009-12-09,844.12,351
491093,12709.0,Germany,2009-12-09,1196.6799999999998,362
491094,12709.0,Germany,2009-12-09,216.0,1
491095,14171.0,United Kingdom,2009-12-09,135.0,44
491096,13983.0,United Kingdom,2009-12-09,175.95000000000002,85
491097,17296.0,United Kingdom,2009-12-09,338.13,216
491098,14080.0,United Kingdom,2009-12-09,179.78,67
491100,17631.0,United Kingdom,2009-12-09,63.5,14
491101,17449.0,United Kingdom,2009-12-09,283.88,202
491102,17184.0,United Kingdom,2009-12-09,50.55,15
491103,14107.0,United Kingdom,2009-12-09,163.26,174
491104,12917.0,United Kingdom,2009-12-09,1552.9,322
491105,16755.0,United Kingdom,2009-12-09,207.58,139
491109,13825.0,United Kingdom,2009-12-09,143.36,104
491111,15005.0,United Kingdom,2009-12-09,316.62,183
491112,13770.0,United Kingdom,2009-12-09,174.33,111
491113,14505.0,United Kingdom,2009-12-09,890.38,430
491116,15441.0,United Kingdom,2009-12-09,301.57,139
491118,16933.0,United Kingdom,2009-12-09,554.99,369
491122,13426.0,United Kingdom,2009-12-09,601.6,412
491123,17043.0,United Kingdom,2009-12-09,377.06,382
491124,13498.0,United Kingdom,2009-12-09,327.38,362
491125,15311.0,United Kingdom,2009-12-09,966.24,424
491126,16186.0,United Kingdom,2009-12-09,389.34000000000003,274
491127,18065.0,United Kingdom,2009-12-09,256.2,68
491129,18065.0,United Kingdom,2009-12-09,50.699999999999996,12
491131,16395.0,United Kingdom,2009-12-09,1.7,2
491132,17880.0,United Kingdom,2009-12-09,171.6,72
491133,13848.0,United Kingdom,2009-12-09,480.0,1500
491136,16746.0,United Kingdom,2009-12-09,343.52,504
491138,16168.0,United Kingdom,2009-12-09,179.85,75
491143,16029.0,United Kingdom,2009-12-09,476.03999999999996,52
491144,15077.0,United Kingdom,2009-12-09,873.48,228
491145,13728.0,United Kingdom,2009-12-09,135.0,44
491146,15209.0,United Kingdom,2009-12-09,178.98000000000002,94
491147,14710.0,United Kingdom,2009-12-09,34.3,20
491148,15061.0,United Kingdom,2009-12-10,3882.66,2604
491149,15841.0,United Kingdom,2009-12-10,289.92,360
491150,16525.0,United Kingdom,2009-12-10,435.6,240
491151,14134.0,United Kingdom,2009-12-10,661.16,260
491152,15465.0,United Kingdom,2009-12-10,436.8,124
491153,16143.0,United Kingdom,2009-12-10,300.35,147
491154,17603.0,United Kingdom,2009-12-10,289.85,123
491158,15523.0,United Kingdom,2009-12-10,275.73,270
491159,15311.0,United Kingdom,2009-12-10,291.0,140
491160,14911.0,EIRE,2009-12-10,377.57,147
491161,14942.0,United Kingdom,2009-12-10,109.35,37
491163,13693.0,United Kingdom,2009-12-10,179.6,72
491164,15581.0,United Kingdom,2009-12-10,33.55,17
491165,14293.0,United Kingdom,2009-12-10,737.7,422
491169,12417.0,Belgium,2009-12-10,8.5,10
491170,17861.0,United Kingdom,2009-12-10,328.99,415
491171,15039.0,United Kingdom,2009-12-10,203.85000000000002,55
491172,16843.0,United Kingdom,2009-12-10,730.59,450
491173,15858.0,United Kingdom,2009-12-10,248.49,151
491174,17388.0,United Kingdom,2009-12-10,228.96,216
491175,15085.0,United Kingdom,2009-12-10,347.54,169
491176,13091.0,United Kingdom,2009-12-10,1213.02,1
491177,15642.0,United Kingdom,2009-12-10,105.78000000000002,270
491178,14099.0,United Kingdom,2009-12-10,384.49,199
491180,15719.0,United Kingdom,2009-12-10,294.52000000000004,139
491181,15854.0,United Kingdom,2009-12-10,592.2,124
491182,13019.0,United Kingdom,2009-12-10,190.3,38
491183,12978.0,United Kingdom,2009-12-10,945.58,518
491184,17027.0,United Kingdom,2009-12-10,139.85000000000002,3
491185,17377.0,United Kingdom,2009-12-10,421.17,208
491186,15889.0,United Kingdom,2009-12-10,269.72,137
491187,16748.0,United Kingdom,2009-12-10,97.5,50
491188,17377.0,United Kingdom,2009-12-10,79.15,27
491189,14113.0,United Kingdom,2009-12-10,31.200000000000003,48
491191,16459.0,United Kingdom,2009-12-10,71.78999999999999,59
491192,14527.0,United Kingdom,2009-12-10,509.3,133
491193,13091.0,United Kingdom,2009-12-10,762.98,872
491194,13173.0,United Kingdom,2009-12-10,302.70000000000005,110
491195,15805.0,United Kingdom,2009-12-10,658.5,182
491196,15912.0,United Kingdom,2009-12-10,165.5,34
491197,15912.0,United Kingdom,2009-12-10,126.57,143
491198,16596.0,United Kingdom,2009-12-10,95.55,27
491199,15912.0,United Kingdom,2009-12-10,143.72,111
491200,16663.0,United Kingdom,2009-12-10,165.0,100
491201,12989.0,United Kingdom,2009-12-10,413.1,114
491203,16985.0,United Kingdom,2009-12-10,580.15,97
491204,14648.0,United Kingdom,2009-12-10,195.23,165
491205,16779.0,United Kingdom,2009-12-10,1361.91,910
491207,17884.0,United Kingdom,2009-12-10,105.75999999999999,97
491209,15573.0,United Kingdom,2009-12-10,278.08,156
491210,15367.0,United Kingdom,2009-12-10,785.62,256
491211,14895.0,United Kingdom,2009-12-10,1766.28,740
